Date,2330tw,0050tw,qqq
2018-02-05,218.89727783203125,83.5999984741211,153.13172912597656
2018-02-06,206.78436279296875,79.6500015258789,157.18954467773438
2018-02-07,207.6495819091797,80.6500015258789,155.15577697753906
2018-02-08,206.35179138183594,80.5999984741211,148.6090545654297
2018-02-09,201.1605224609375,79.05000305175781,151.1754608154297
2018-02-12,204.62135314941406,79.69999694824219,153.8580780029297
2018-02-21,209.8126220703125,81.5,159.62039184570312
2018-02-22,207.2169952392578,81.0,159.6010284423828
2018-02-23,211.9756317138672,82.0,162.8646697998047
2018-02-26,213.27345275878906,82.4000015258789,165.02430725097656
2018-02-27,212.84083557128906,82.3499984741211,162.98089599609375
2018-03-01,210.2451934814453,81.75,159.29112243652344
2018-03-02,207.6495819091797,81.1500015258789,160.7534637451172
2018-03-05,208.94737243652344,80.75,162.53541564941406
2018-03-06,216.30165100097656,82.1500015258789,163.22303771972656
2018-03-07,213.7060546875,81.80000305175781,163.60072326660156
2018-03-08,215.86904907226562,82.75,164.5013885498047
2018-03-09,216.7342529296875,82.8499984741211,167.69723510742188
2018-03-12,219.76248168945312,84.1500015258789,168.5882110595703
2018-03-13,224.08853149414062,84.94999694824219,166.2930145263672
2018-03-14,222.3581085205078,84.30000305175781,166.26393127441406
2018-03-15,220.62767028808594,84.25,166.11866760253906
2018-03-16,220.62767028808594,83.9000015258789,165.62481689453125
2018-03-19,220.62767028808594,83.8499984741211,162.0909881591797
2018-03-20,218.89727783203125,83.80000305175781,162.6244659423828
2018-03-21,218.4646759033203,83.8499984741211,161.91636657714844
2018-03-22,217.59947204589844,83.55000305175781,157.91989135742188
2018-03-23,211.9756317138672,82.0999984741211,153.7584686279297
2018-03-26,210.67779541015625,82.19999694824219,159.47189331054688
2018-03-27,217.16688537597656,83.4000015258789,154.31137084960938
2018-03-28,211.9756317138672,82.25,152.53622436523438
2018-03-29,211.11041259765625,82.0999984741211,155.3299102783203
2018-04-02,213.27345275878906,82.25,150.84840393066406
2018-04-03,211.11041259765625,81.5,152.5459442138672
2018-04-09,211.9756317138672,82.19999694824219,153.00184631347656
2018-04-10,212.40821838378906,82.5,156.37754821777344
2018-04-11,214.57122802734375,82.8499984741211,155.4754180908203
2018-04-12,211.9756317138672,82.5,157.3475341796875
2018-04-13,211.5430450439453,82.5,156.53274536132812
2018-04-16,210.67779541015625,82.30000305175781,157.7258758544922
2018-04-17,205.91917419433594,81.4000015258789,161.12098693847656
2018-04-18,205.91917419433594,81.5999984741211,161.45079040527344
2018-04-19,211.5430450439453,82.6500015258789,159.96661376953125
2018-04-20,198.13232421875,80.75,157.4348907470703
2018-04-23,195.96929931640625,79.94999694824219,157.03712463378906
2018-04-24,196.40191650390625,79.55000305175781,153.7100067138672
2018-04-25,194.67152404785156,79.30000305175781,153.89425659179688
2018-04-26,192.0758819580078,79.05000305175781,157.13418579101562
2018-04-27,193.37368774414062,79.19999694824219,157.23114013671875
2018-04-30,196.40191650390625,80.0,156.1156463623047
2018-05-02,192.9410858154297,79.4000015258789,156.96923828125
2018-05-03,190.77806091308594,78.55000305175781,156.9498748779297
2018-05-04,192.9410858154297,78.94999694824219,159.92779541015625
2018-05-07,193.37368774414062,79.5,161.2567596435547
2018-05-08,197.26712036132812,80.0,161.09185791015625
2018-05-09,198.56494140625,80.44999694824219,162.8475799560547
2018-05-10,198.56494140625,80.6500015258789,164.53541564941406
2018-05-11,201.59317016601562,81.5999984741211,164.38023376464844
2018-05-14,201.59317016601562,82.5,164.6615753173828
2018-05-15,199.4301300048828,81.6500015258789,162.837890625
2018-05-16,199.4301300048828,81.75,163.9145965576172
2018-05-17,195.96929931640625,81.19999694824219,163.28408813476562
2018-05-18,193.37368774414062,80.94999694824219,162.44020080566406
2018-05-21,198.13232421875,82.05000305175781,163.3520050048828
2018-05-22,198.13232421875,81.75,163.1386260986328
2018-05-23,197.69969177246094,81.3499984741211,164.5160675048828
2018-05-24,198.13232421875,81.55000305175781,164.46754455566406
2018-05-25,197.69969177246094,81.8499984741211,164.6324462890625
2018-05-29,194.67152404785156,81.8499984741211,163.90489196777344
2018-05-30,191.210693359375,80.4000015258789,165.07864379882812
2018-05-31,193.80624389648438,80.75,164.97195434570312
2018-06-01,193.80624389648438,81.3499984741211,167.56195068359375
2018-06-04,198.13232421875,82.5999984741211,169.07516479492188
2018-06-05,198.13232421875,82.5,169.59893798828125
2018-06-06,198.9975128173828,83.30000305175781,170.58836364746094
2018-06-07,198.9975128173828,83.44999694824219,169.20126342773438
2018-06-08,196.40191650390625,82.55000305175781,169.21096801757812
2018-06-11,195.5366973876953,82.6500015258789,169.66688537597656
2018-06-12,198.13232421875,82.5,170.55931091308594
2018-06-13,200.72793579101562,83.0,170.54957580566406
2018-06-14,195.96929931640625,81.75,172.27621459960938
2018-06-15,199.8627471923828,81.94999694824219,171.67481994628906
2018-06-19,194.67152404785156,80.5999984741211,171.08958435058594
2018-06-20,195.5366973876953,81.5,172.3047332763672
2018-06-21,195.96929931640625,81.25,170.80770874023438
2018-06-22,196.83450317382812,81.1500015258789,170.42860412597656
2018-06-25,195.48944091796875,80.9000015258789,166.58877563476562
2018-06-26,192.35081481933594,80.69999694824219,167.26927185058594
2018-06-27,191.00567626953125,80.4000015258789,164.9945526123047
2018-06-28,190.10897827148438,80.05000305175781,166.41378784179688
2018-06-29,194.14431762695312,81.44999694824219,166.86094665527344
2018-07-02,191.90243530273438,81.05000305175781,167.9788818359375
2018-07-03,192.35081481933594,81.1500015258789,166.03468322753906
2018-07-05,192.35081481933594,80.75,168.0955352783203
2018-07-06,194.5926513671875,80.94999694824219,170.71047973632812
2018-07-09,198.62799072265625,82.25,172.2464141845703
2018-07-10,199.0763702392578,82.44999694824219,172.37277221679688
2018-07-11,197.2828826904297,81.69999694824219,171.49789428710938
2018-07-12,197.7312469482422,82.6500015258789,174.4530792236328
2018-07-13,201.31820678710938,83.3499984741211,174.598876953125
2018-07-16,200.4214630126953,83.0,174.18092346191406
2018-07-17,198.62799072265625,82.55000305175781,175.24049377441406
2018-07-18,199.97311401367188,83.05000305175781,174.9099578857422
2018-07-19,201.31820678710938,83.30000305175781,174.03504943847656
2018-07-20,212.97586059570312,84.6500015258789,173.9961700439453
2018-07-23,216.11444091796875,84.55000305175781,174.55029296875
2018-07-24,216.11444091796875,84.69999694824219,175.26959228515625
2018-07-25,215.6660614013672,84.75,177.71932983398438
2018-07-26,216.11444091796875,85.0,175.02659606933594
2018-07-27,219.25303649902344,85.69999694824219,172.6643829345703
2018-07-30,220.14974975585938,85.55000305175781,170.2244415283203
2018-07-31,220.59812927246094,85.55000305175781,171.52706909179688
2018-08-01,222.39158630371094,86.1500015258789,172.17835998535156
2018-08-02,219.25303649902344,84.8499984741211,174.52108764648438
2018-08-03,221.49488830566406,85.55000305175781,175.05577087402344
2018-08-06,220.14974975585938,85.69999694824219,176.08621215820312
2018-08-07,216.5627899169922,85.5,176.72779846191406
2018-08-08,221.9432373046875,86.1500015258789,176.94166564941406
2018-08-09,221.49488830566406,86.1500015258789,176.83474731445312
2018-08-10,219.70140075683594,85.69999694824219,175.48348999023438
2018-08-13,215.6660614013672,83.94999694824219,175.2891082763672
2018-08-14,218.3562774658203,84.55000305175781,176.3875274658203
2018-08-15,216.5627899169922,83.75,174.22947692871094
2018-08-16,214.32093811035156,83.80000305175781,174.80307006835938
2018-08-17,214.7693328857422,83.6500015258789,174.8419189453125
2018-08-20,214.7693328857422,83.94999694824219,174.6863555908203
2018-08-21,216.11444091796875,84.55000305175781,175.3279571533203
2018-08-22,217.0111846923828,84.6500015258789,176.00839233398438
2018-08-23,219.25303649902344,85.05000305175781,175.75570678710938
2018-08-24,218.3562774658203,84.80000305175781,177.38880920410156
2018-08-27,219.70140075683594,85.55000305175781,179.19691467285156
2018-08-28,223.73670959472656,86.25,179.4593963623047
2018-08-29,232.25576782226562,87.25,181.5299835205078
2018-08-30,236.29112243652344,87.55000305175781,181.2091827392578
2018-08-31,229.56553649902344,86.94999694824219,181.44241333007812
2018-09-04,230.91062927246094,87.0,180.664794921875
2018-09-05,236.7394561767578,87.0,178.33175659179688
2018-09-06,234.0492401123047,86.5,176.73748779296875
2018-09-07,236.7394561767578,86.4000015258789,176.05702209472656
2018-09-10,237.18783569335938,86.0,176.65000915527344
2018-09-11,233.1525115966797,85.6500015258789,178.01095581054688
2018-09-12,233.60086059570312,85.55000305175781,177.4860076904297
2018-09-13,228.6687774658203,84.94999694824219,179.381591796875
2018-09-14,234.0492401123047,86.5,178.856689453125
2018-09-17,231.3590545654297,85.8499984741211,176.2805938720703
2018-09-18,228.22044372558594,85.4000015258789,177.73876953125
2018-09-19,231.3590545654297,86.1500015258789,177.60267639160156
2018-09-20,233.1525115966797,85.9000015258789,179.56634521484375
2018-09-21,234.49761962890625,86.8499984741211,178.58450317382812
2018-09-25,236.29112243652344,87.0999984741211,179.32461547851562
